date,rank_ic,n,split
2018-07-05,0.02694416833097823,429,discovery
2018-07-06,-0.0037736184049155883,428,discovery
2018-07-09,0.02766733237887386,429,discovery
2018-07-10,0.26675649221390746,429,discovery
2018-07-11,0.03786876638588856,429,discovery
2018-07-12,0.04001948500024381,429,discovery
2018-07-13,0.17649549656373073,429,discovery
2018-07-16,0.06439405237832184,429,discovery
2018-07-17,0.008653042365446463,429,discovery
2018-07-18,0.20003981775993077,428,discovery
2018-07-19,0.07504389098895185,428,discovery
2018-07-20,-0.1825263542429131,429,discovery
2018-07-23,0.17634578731884273,429,discovery
2018-07-24,-0.2059642035318562,429,discovery
2018-07-25,-0.3181733344280222,429,discovery
2018-07-26,-0.35389988783246695,429,discovery
2018-07-27,-0.028200054108145443,429,discovery
2018-07-30,0.2540616042146467,429,discovery
2018-07-31,0.24882466843610698,429,discovery
2018-08-01,-0.24358432215876788,429,discovery
2018-08-02,0.15271467697778232,429,discovery
2018-08-03,0.08955265893532047,430,discovery
2018-08-06,0.22609105361896917,429,discovery
2018-08-07,0.09085489290501876,430,discovery
2018-08-08,0.26058995213625563,430,discovery
2018-08-09,-0.045090305695636004,430,discovery
2018-08-10,0.1675137300183214,430,discovery
2018-08-13,-0.2608109153411279,430,discovery
2018-08-14,-0.10185249121309307,430,discovery
2018-08-15,-0.08829095331108937,430,discovery
2018-08-16,0.07446829785516451,430,discovery
2018-08-17,-0.10206364389315889,430,discovery
2018-08-20,0.38145637240795616,430,discovery
2018-08-21,0.22348035914092806,430,discovery
2018-08-22,0.03651711276259105,430,discovery
2018-08-23,-0.1440738204260541,430,discovery
2018-08-24,0.06777110792041599,430,discovery
2018-08-27,0.06090012714070531,430,discovery
2018-08-28,0.057803727380291776,429,discovery
2018-08-29,0.17367059554321362,430,discovery
2018-08-30,0.2757141694436897,430,discovery
2018-08-31,-0.3186528760369261,430,discovery
2018-09-04,0.13982012780111128,430,discovery
2018-09-05,0.009867350384791342,430,discovery
2018-09-06,0.11264104987721375,430,discovery
2018-09-07,0.2597385495142032,430,discovery
2018-09-10,-0.12337075304524375,429,discovery
2018-09-11,-0.14734178170467105,430,discovery
2018-09-12,-0.12853711868674353,430,discovery
2018-09-13,-0.329943976825086,429,discovery
2018-09-14,0.0777788923644624,429,discovery
2018-09-17,-0.3791474020510746,429,discovery
2018-09-18,-0.12677637238555428,429,discovery
2018-09-19,-0.02270975253140438,429,discovery
2018-09-20,0.40646227175086697,429,discovery
2018-09-21,0.4380667292866741,429,discovery
2018-09-24,0.16392760167054382,429,discovery
2018-09-25,0.04397834459577504,429,discovery
2018-09-26,0.15468217563268125,429,discovery
2018-09-27,-0.03999379884553714,429,discovery
2018-09-28,-0.34468784272389524,429,discovery
2018-10-01,0.07995993567831323,429,discovery
2018-10-02,-0.2504582458407171,430,discovery
2018-10-03,0.07985291759356922,430,discovery
2018-10-04,-0.3695020215345229,430,discovery
2018-10-05,0.13285867143319768,429,discovery
2018-10-08,-0.3461543308754365,430,discovery
2018-10-09,0.14503751582435306,430,discovery
2018-10-10,0.44011183998329517,430,discovery
2018-10-11,-0.1976489454631404,430,discovery
2018-10-12,0.2677344290937936,430,discovery
2018-10-15,-0.14416256794276508,430,discovery
2018-10-16,0.11021679373195487,430,discovery
2018-10-17,-0.21449398275252682,429,discovery
2018-10-18,0.48157941902881607,430,discovery
2018-10-19,-0.25092990568718293,430,discovery
2018-10-22,-0.03384049973307907,430,discovery
2018-10-23,0.05813362312120922,430,discovery
2018-10-24,-0.0836055457776879,429,discovery
2018-10-25,-0.055997489140444834,429,discovery
2018-10-26,-0.07498320520662458,429,discovery
2018-10-29,0.19992187761254326,429,discovery
2018-10-30,-0.1959086059259766,429,discovery
2018-10-31,0.035855732459482814,430,discovery
2018-11-01,-0.07461349643767158,430,discovery
2018-11-02,-0.0595046816957038,430,discovery
2018-11-05,0.33773433476190406,430,discovery
2018-11-06,0.10862006073496228,429,discovery
2018-11-07,0.003975882372614944,429,discovery
2018-11-08,0.048117982880689025,430,discovery
2018-11-09,-0.22327012047235895,430,discovery
2018-11-12,-0.22212020113410555,430,discovery
2018-11-13,-0.07975390675859913,430,discovery
2018-11-14,-0.03347650704777236,429,discovery
2018-11-15,-0.2682814848531192,429,discovery
2018-11-16,-0.17813500278160593,429,discovery
2018-11-19,0.05413273510437264,429,discovery
2018-11-20,-0.025007827437705764,429,discovery
2018-11-21,0.01510877858536388,429,discovery
2018-11-23,0.09847494156031204,429,discovery
2018-11-26,0.2533331205489124,429,discovery
2018-11-27,0.2430205094068849,429,discovery
2018-11-28,-0.07276036489546996,429,discovery
2018-11-29,-0.006058436761910022,429,discovery
2018-11-30,0.18555890944815961,429,discovery
2018-12-03,0.13660976714564946,429,discovery
2018-12-04,-0.12448974894503873,430,discovery
2018-12-06,0.2926260977414763,429,discovery
2018-12-07,0.11111587343578073,429,discovery
2018-12-10,0.044380963671621095,429,discovery
2018-12-11,0.06456070595895848,429,discovery
2018-12-12,-0.10007965391498505,430,discovery
2018-12-13,-0.3158518837154546,430,discovery
2018-12-14,0.10215157069918411,431,discovery
2018-12-17,0.13765169995657542,430,discovery
2018-12-18,-0.16268482449466481,431,discovery
2018-12-19,0.08658382132755117,431,discovery
2018-12-20,-0.06956937456025644,430,discovery
2018-12-21,0.07063207166814241,431,discovery
2018-12-24,0.003775253697636852,431,discovery
2018-12-26,0.0818913213416146,430,discovery
2018-12-27,0.2002419426350709,430,discovery
2018-12-28,-0.427911336549058,430,discovery
2018-12-31,-0.047101612510736746,430,discovery
2019-01-02,-0.16243323654891786,430,discovery
2019-01-03,0.0032649017441923286,431,discovery
2019-01-04,0.15181440885406006,431,discovery
2019-01-07,-0.12758506985312307,431,discovery
2019-01-08,0.00957587602877031,431,discovery
2019-01-09,-0.12999976505850197,431,discovery
2019-01-10,0.05988950624044665,431,discovery
2019-01-11,0.3521014480240374,431,discovery
2019-01-14,-0.07724925695503343,431,discovery
2019-01-15,-0.01839604188932606,431,discovery
2019-01-16,-0.20067222532835682,431,discovery
2019-01-17,0.13018494065396594,431,discovery
2019-01-18,0.1643801512921013,431,discovery
2019-01-22,-0.36285898855983695,431,discovery
2019-01-23,-0.17850422745067543,431,discovery
2019-01-24,-0.13769962544249692,431,discovery
2019-01-25,-0.08810483417702387,431,discovery
2019-01-28,0.05441293070764385,431,discovery
2019-01-29,0.10994983415456597,431,discovery
2019-01-30,0.01775963860209103,431,discovery
2019-01-31,0.059718716781068076,431,discovery
2019-02-01,0.060121534160872306,431,discovery
2019-02-04,-0.0356308664449353,431,discovery
2019-02-05,0.1939090539835838,431,discovery
2019-02-06,0.3095950610551944,431,discovery
2019-02-07,0.061084973178502845,431,discovery
2019-02-08,-0.17335394724437064,431,discovery
2019-02-11,-0.0766450785163042,431,discovery
2019-02-12,0.13040137172951172,431,discovery
2019-02-13,-0.22403778850632267,431,discovery
2019-02-14,-0.16575743253998337,431,discovery
2019-02-15,-0.22605837839027412,431,discovery
2019-02-19,0.2499581076972233,431,discovery
2019-02-20,0.08749585948177284,431,discovery
2019-02-21,-0.09565332116992864,431,discovery
2019-02-22,0.18290142729499526,431,discovery
2019-02-25,0.18563823720176864,431,discovery
2019-02-26,0.15321421092268458,430,discovery
2019-02-27,-0.006585559970450467,431,discovery
2019-02-28,-0.08929715357173765,431,discovery
2019-03-01,0.15311854097893804,431,discovery
2019-03-04,0.17579584134602705,431,discovery
2019-03-05,0.14397957394269958,431,discovery
2019-03-06,-0.1105535629442463,431,discovery
2019-03-07,-0.033905786533648605,431,discovery
2019-03-08,0.04593256685631027,431,discovery
2019-03-11,-0.04266135281417649,431,discovery
2019-03-12,0.15953830202306368,432,discovery
2019-03-13,-0.05762642257724324,431,discovery
2019-03-14,-0.14363364394106545,431,discovery
2019-03-15,0.055692482017847676,431,discovery
2019-03-18,0.18155224847027304,431,discovery
2019-03-19,-0.032935818414769905,430,discovery
2019-03-20,0.17656205251292176,430,discovery
2019-03-21,0.321597277443414,430,discovery
2019-03-22,-0.027618719625064136,431,discovery
2019-03-25,0.034015051252535636,431,discovery
2019-03-26,0.0325360056476286,431,discovery
2019-03-27,-0.07345909948669099,430,discovery
2019-03-28,-0.28730896612633167,431,discovery
2019-03-29,0.07244008504978602,430,discovery
2019-04-01,-0.17362395781583534,430,discovery
2019-04-02,-0.39926564448590224,430,discovery
2019-04-03,-0.19813086862786533,430,discovery
2019-04-04,-0.06671439377317155,429,discovery
2019-04-05,0.36477759437804125,429,discovery
2019-04-08,0.02094219630844366,429,discovery
2019-04-09,-0.07765529043163277,430,discovery
2019-04-10,-0.264865322615996,431,discovery
2019-04-11,0.1336626762813127,431,discovery
2019-04-12,-0.3217732146263497,430,discovery
2019-04-15,-0.13533087425279783,431,discovery
2019-04-16,0.0801168237338904,430,discovery
2019-04-17,0.14606580975522399,430,discovery
2019-04-18,0.04637593553735829,430,discovery
2019-04-22,0.01350765881260229,430,discovery
2019-04-23,0.1923906550980131,430,discovery
2019-04-24,-0.054691113585907676,431,discovery
2019-04-25,-0.16251609775074496,430,discovery
2019-04-26,0.09897981861860218,430,discovery
2019-04-29,-0.12728212616726728,430,discovery
2019-04-30,0.0939458119436663,430,discovery
2019-05-01,-0.05767283031760597,430,discovery
2019-05-02,0.17929179330753964,430,discovery
2019-05-03,0.06351142932947974,431,discovery
2019-05-06,0.1739385672485157,430,discovery
2019-05-07,0.07127207481838323,431,discovery
2019-05-08,0.22496506887202702,430,discovery
2019-05-09,0.20640521618080912,430,discovery
2019-05-10,-0.004847531238037153,430,discovery
2019-05-13,0.05465224725744197,430,discovery
2019-05-14,0.2538502725253484,430,discovery
2019-05-15,0.15759839445330637,431,discovery
2019-05-16,0.015524098988212979,430,discovery
2019-05-17,-0.1599349207944997,431,discovery
2019-05-20,0.27245000277314185,431,discovery
2019-05-21,0.12191724359151386,431,discovery
2019-05-22,-0.029374073535638454,431,discovery
2019-05-23,0.2553583765848321,430,discovery
2019-05-24,-0.09830156444578643,432,discovery
2019-05-28,0.4098303927475383,431,discovery
2019-05-29,0.24780698664720044,431,discovery
2019-05-30,-0.1993158210759562,432,discovery
2019-05-31,-0.2598575811581982,431,discovery
2019-06-03,0.33647798386206995,430,discovery
2019-06-04,0.2198636797342853,430,discovery
2019-06-05,0.1442938780440212,430,discovery
2019-06-06,-0.19530543748359644,430,discovery
2019-06-07,-0.16603531566262708,431,discovery
2019-06-10,0.3159827410232581,430,discovery
2019-06-11,-0.33492438669821123,430,discovery
2019-06-12,0.2517995804795764,430,discovery
2019-06-13,-0.04116594314050907,430,discovery
2019-06-14,-0.18293512035836798,430,discovery
2019-06-17,0.17560303598029975,430,discovery
2019-06-18,-0.13725822244625976,430,discovery
2019-06-19,-0.1722943663729188,429,discovery
2019-06-20,0.1638951556762356,430,discovery
2019-06-21,-0.0649537490355296,430,discovery
2019-06-24,-0.3719034870760005,430,discovery
2019-06-25,-0.1573425035091063,430,discovery
2019-06-26,-0.10614587873071447,430,discovery
2019-06-27,0.04915699292327166,430,discovery
2019-06-28,0.3566300092638056,430,discovery
2019-07-01,0.15290751882411865,430,discovery
2019-07-02,-0.042107163516955,431,discovery
2019-07-03,0.19802310378614482,430,discovery
2019-07-05,0.0876556053000472,430,discovery
2019-07-08,0.14656970234748257,431,discovery
2019-07-09,-0.05448622092930743,430,discovery
2019-07-10,-0.2497939857943683,431,discovery
2019-07-11,0.13779025475307322,430,discovery
2019-07-12,-0.1343049526172048,430,discovery
2019-07-15,0.15526778016140905,430,discovery
2019-07-16,0.06459890989983644,430,discovery
2019-07-17,-0.3089552357076436,430,discovery
2019-07-18,0.08563501774903075,430,discovery
2019-07-19,-0.3889199178184313,430,discovery
2019-07-22,-0.23055639752106954,430,discovery
2019-07-23,0.2774993726927203,430,discovery
2019-07-24,-0.011222266441889091,431,discovery
2019-07-25,0.06921287518190372,430,discovery
2019-07-26,-0.1756665738268124,431,discovery
2019-07-29,0.04684683604451992,431,discovery
2019-07-30,0.2648738309913722,430,discovery
2019-07-31,0.08272403389164057,431,discovery
2019-08-01,0.14198148345232509,431,discovery
2019-08-02,0.2733274179505968,431,discovery
2019-08-05,0.14148323815253747,430,discovery
2019-08-06,0.1225034360682864,431,discovery
2019-08-07,0.33211511761269497,430,discovery
2019-08-08,0.13174591495421983,430,discovery
2019-08-09,-0.0841668317477088,430,discovery
